otsikko,teksti,tahdet,url,kieli,mallin_ennuste
placeholder,Selkäsairaalle hyvä apu kipujen ollessa pahimmillaan,5,https://hobbyhall.fi/fi/review/2393/2973#review-10,fi,positiivinen
placeholder,Vaikka se ei piti haise mutta kyllä se niin va on muuten hyvä,3,https://hobbyhall.fi/fi/review/2393/2973#review-10,fi,neutraali
placeholder,Ekologinen vaihtoehto sähkökatkoihin.,5,https://hobbyhall.fi/fi/review/2393/2973#review-10,fi,positiivinen
placeholder,"Muuten hyvä, mutta hieman pienikokoinen.",3,https://hobbyhall.fi/fi/review/2393/2973#review-10,fi,neutraali
placeholder,Jos on käyttöä ni suosittelen.,4,https://hobbyhall.fi/fi/review/2393/2973#review-10,fi,positiivinen
placeholder,Käyttötarkoitukseensa ja hintaansa nähden viiden tähden tuote.,5,https://hobbyhall.fi/fi/review/2393/2973#review-10,fi,positiivinen
placeholder,Toimiva ratkaisu mökille vanhan ihmisen öiseen tarpeeseen.,4,https://hobbyhall.fi/fi/review/2393/2973#review-10,fi,positiivinen
placeholder,Hyvä yövessa mökille,5,https://hobbyhall.fi/fi/review/2393/2973#review-10,fi,positiivinen
placeholder,Näppärä ja kevyt.,5,https://hobbyhall.fi/fi/review/2393/2973#review-10,fi,positiivinen
placeholder,"Lapsiperheille pienimmille ehkä sopiva ,mutta ei isommille .Roskasankona kyllä kätevä.",3,https://hobbyhall.fi/fi/review/2393/2973#review-10,fi,neutraali
placeholder,Kätevä käyttää!!,5,https://hobbyhall.fi/fi/review/2393/2973#review-10,fi,positiivinen
placeholder,Tuote ylitti odotukseni. Toimitus oli nopea. Olen oikein tyytyväinen,5,https://hobbyhall.fi/fi/review/2393/2973#review-10,fi,positiivinen
placeholder,Kätevä tuote ja edullinen,5,https://hobbyhall.fi/fi/review/2393/2973#review-10,fi,positiivinen
placeholder,"Hyvä hinta/laatusuhde. Kätevä käyttää veneretkillä, mökillä ym.",5,https://hobbyhall.fi/fi/review/2393/2973#review-10,fi,positiivinen
placeholder,Erittäin hyvä yöastia esim mökillä talvella jossa ulko huussi.,4,https://hobbyhall.fi/fi/review/2393/2973#review-10,fi,positiivinen
placeholder,"Vähän pieni, luulin siinä olevan sisä ämpärin.",4,https://hobbyhall.fi/fi/review/2393/2973#review-10,fi,positiivinen
placeholder,Laatu ei ole kovin hyvä,2,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,negatiivinen
placeholder,Ihan hyvä perus monitoimikeitin joka on ollut meillä jo 5 kk päivittäisessä käytössä. Ei kovinkaan paljon ohjelmia mutta kyllä millä pärjää. Sisäkattilan kannattaa pestä käsin.,4,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,positiivinen
placeholder,"Tosi hyvä, hyvä laatu",5,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,positiivinen
placeholder,"Tuote on hyvä, olen tyytyväinen.",5,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,positiivinen
placeholder,"Multicookerin sisälle laitettu rikkinäinen muovi mittakulho joka ei kuljetuksessa ole voinut rikkoutua, lisänä tuotteen mukana olisi odottanut enemmän ohjeita ja reseptejä ne jäävät nyt oman luovuuden varaan. (8reseptiä)",2,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,negatiivinen
placeholder,Kiitos palvelusta!,5,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,positiivinen
placeholder,Meni rikki kahden kuukauden päästä......,1,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,positiivinen
placeholder,Hyvä ja monipuolinen,5,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,positiivinen
placeholder,"Ihan hyvä, kun ensin opettelee käyttämään. Ainoastaan kansi voisi aueta toiseen suuntaan.",5,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,positiivinen
placeholder,Ruoka helposti palaa pohjaan eikä voitelu auta.,1,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,positiivinen
placeholder,"Sain tämän uuden oston, erittäin huono toimitus",1,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,positiivinen
placeholder,Kiitos. Oli nopea toimitus. Käyttöviikon aikana ei ollut poikkeamia. Kaikki on ohjeiden mukaan.,5,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,positiivinen
placeholder,Kaikki on erittäin hyvää. Kiitos,5,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,positiivinen
placeholder,Hienoa tuotee)))))))))))))))))))),5,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,positiivinen
placeholder,"Hyvää laite, toimitus on ok.",5,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,neutraali
placeholder,Recipe kirja mukana.,5,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,positiivinen
placeholder,"Toimitettu odotettua nopeammin. Sähkökulutus on alhainen. Ruoan sekoittaminen on hankalaa, koska kansi avautuu oikealle. Kaikki muu on hyvin!",5,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,positiivinen
placeholder,"Hyvin valmistaa riisin, lihan ja kalan. Reseptit toimivia. Tuotteeseen oli tullut painauma joko ennen pakkaamista tai kuljetuksessa. Ei onneksi vaikuttanut toimivuuteen. Hyvä hinta-laatusuhde.",5,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,positiivinen
placeholder,"Tuote toimitettiin nopeasti, pidin kaikesta",5,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,positiivinen
placeholder,Helppokäyttöinen,5,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,positiivinen
placeholder,Tosi hyvää ja halpa,5,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,positiivinen
placeholder,Pata saapui kotiini nopeasti. Suosittelen ostamaan. Helppokäyttöinen ja upea liesi,5,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,positiivinen
placeholder,"Tosi hyvä, vahan isompi mutta se on ok.",5,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,neutraali
placeholder,"Hyvä tuote, hyvin toimii",5,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,positiivinen
placeholder,"tuote on täydellinen, et tule pettymään, jos kokeilet sitä",5,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,positiivinen
placeholder,Tosi hyvä laite toimii tosi hyvin ja saa maukasta ruokaa,5,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,positiivinen
placeholder,Käytännöllinen ja helppo käyttää . Maukkaat ruoat ilman suurta vaivaa. Suosittelen .,5,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,positiivinen
placeholder,"Monitoimikeitin on rikki kahdeksannen käyttökerran jälkeen. Kauppa ei suostu korjaamaan sitä, vaikka sillä on kahden vuoden takuu.",1,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,negatiivinen
placeholder,"Tuote muuten hyvä, mutta reseptikirja hyvin niukka ja osin puutteelinen",3,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,positiivinen
placeholder,Ei olen hyvä tuotte,3,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,negatiivinen
placeholder,"Tilasin keittimen, mutta kansi ei pysynyt auki ilman tukea. Sain uuden, jossa oli sama vika ja jonka toinen ""kylki"" oli sisäänpäin lommolla, mutta ajattelin, että pidän sen, sillä keitin toimii silti, ja kannen sain pysymään auki laittamalla kahvaan painoa. Neljännellä käyttökerralla keitin pimeni kokonaan, siihen ei tule virtaa, joten se on nyt ongelmajäte. Jos se olisi toiminut niin kuin luvataan, se olisi ollut erinomainen.",2,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,negatiivinen
placeholder,Tosi hyvä kiitos tuotteesta,5,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,positiivinen
placeholder,"tuote on erittäin hyvä, kiitos",5,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,positiivinen
placeholder,Tällä on kivaa tehdä puuroa aamuksi. Illalla ladataan aineet pataan ja valitaan sopiva aika. Aamulla on herkkupuuro valmis!,5,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,positiivinen
placeholder,Hyvä ja käytännöllinen laite toimii kaikinpuolin,5,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,positiivinen
placeholder,Erittäin hyvä tuote. Toimii erinomaisesti,5,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,positiivinen
placeholder,"On tosi tehokas ja hyvää, helppo käydä",5,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,positiivinen
placeholder,"On tosi hyvää, ja tehokas",5,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,positiivinen
placeholder,Tuote toimi niin kuin pitikin suosittelen kaikille.,5,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,positiivinen
placeholder,Tällä valmistaa erinomaista riisiä. Suosittelen.,5,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,positiivinen
placeholder,Tuote oli just sellainen kuin halusinkin.,5,https://hobbyhall.fi/fi/review/1248/1388#review-10,fi,positiivinen
placeholder,Me pidimme tästä teekannusta todella paljon! Ostimme sen itsellemme ja myös lahjaksi ystäville!!!,5,https://hobbyhall.fi/fi/review/593/593#review-10,fi,positiivinen
placeholder,Toimii hyvin. Hienot värit lämmön mukaan.,5,https://hobbyhall.fi/fi/review/593/593#review-10,fi,positiivinen
placeholder,Hinta ja laatu kohtaavat. Tuote on juuri sellainen kuin kuvauksessa on luvattu.,5,https://hobbyhall.fi/fi/review/593/593#review-10,fi,positiivinen
placeholder,Lämpötilan valinta on hyvä ominaisuus.,5,https://hobbyhall.fi/fi/review/593/593#review-10,fi,positiivinen
placeholder,Toimii hyvin ja on nopea,4,https://hobbyhall.fi/fi/review/593/593#review-10,fi,positiivinen
placeholder,toimii ja todella nopea toimitus.,5,https://hobbyhall.fi/fi/review/593/593#review-10,fi,positiivinen
placeholder,Erittän hyvä ja tehokas.,5,https://hobbyhall.fi/fi/review/593/593#review-10,fi,positiivinen
placeholder,"Olin tyytyväinen tekniikkaan - kaunis, kätevä. Mutta! Laite meni rikki alle vuoden työskentelyn jälkeen!",1,https://hobbyhall.fi/fi/review/593/593#review-10,fi,positiivinen
placeholder,Kiitos hienon näköistä kun valojen väri muuttuu lämpö asteen muuttuessa hyvä ja toimiva keitin,4,https://hobbyhall.fi/fi/review/593/593#review-10,fi,positiivinen
placeholder,"Forme ainut, mutta paras, toivon kestävyyttä.",5,https://hobbyhall.fi/fi/review/593/593#review-10,fi,neutraali
placeholder,Toimii oikein hyvin. Värivalot veden lämpötilasta on hauska yksityiskohta. Bonusta myöskin lämpimänä pito toiminto.,5,https://hobbyhall.fi/fi/review/593/593#review-10,fi,positiivinen
placeholder,Toimitus oli supernopea ja tuote on loistava.,5,https://hobbyhall.fi/fi/review/593/593#review-10,fi,positiivinen
placeholder,Rakastin vedenkeitintä.,5,https://hobbyhall.fi/fi/review/593/593#review-10,fi,positiivinen
placeholder,Hienosti väri vaihtuu veden lämmetessä. Vaikuttaa ihan hyvältä vedenkeittimeltä.,5,https://hobbyhall.fi/fi/review/593/593#review-10,fi,positiivinen
placeholder,"Hyvä vedenkeitin, jopa parempi kuin osa kalliimmista merkkituotteista. Lasisen kannun ansiosta näkee heti paljonko vettä on jäljellä. Eikä lasikannu paina niin paljon, kuin voisi kuvitella. Hienot värit eri asteissa ja parasta tässä keittimessä on se, että se näyttää asteluvut kun vesi lämpenee. Eli näkee suoraan, minkä asteista vesi on. Todella hyvä ominaisuus! Kuin myös kahden tunnin lämpimänäpito.",5,https://hobbyhall.fi/fi/review/593/593#review-10,fi,positiivinen
placeholder,Ilo silmälle ja toimii kuten pitääkin.,5,https://hobbyhall.fi/fi/review/593/593#review-10,fi,positiivinen
placeholder,"Ihan ok kapistus, tosin ohjeessa mainittiin merkkiääni veden saavuttaessa pyydetyt asteet, tämä laite ei ?????",4,https://hobbyhall.fi/fi/review/593/593#review-10,fi,neutraali
placeholder,"Kivat nuo väriä vaihtavat ledit. On kauniin näköinen ja toimii kuten pitää. Ainut miinus, että veden keittäminen kestää aika kauan.",4,https://hobbyhall.fi/fi/review/593/593#review-10,fi,positiivinen
placeholder,Nopea ja kaunis keitin!♥️ Kattila ja paistinpannu,5,https://hobbyhall.fi/fi/review/593/593#review-10,fi,positiivinen
placeholder,"Tarvitsin vedenkeittimen, jossa voi säätää lämpötilaa – tärkeää vihreää teetä varten. Vedenkeitin lämmittää veden nopeasti. Olen erittäin tyytyväinen.",5,https://hobbyhall.fi/fi/review/593/593#review-10,fi,positiivinen
placeholder,"Onnistunut muotoilu, hinta laatu suhde hyvä!",4,https://hobbyhall.fi/fi/review/593/593#review-10,fi,positiivinen
placeholder,Kaikki toimii hyvin tilaaminen ja maksaminen,5,https://hobbyhall.fi/fi/review/593/593#review-10,fi,positiivinen
placeholder,Hyvän näköinen ja tuotteen kuvaa vastaava.,4,https://hobbyhall.fi/fi/review/593/593#review-10,fi,positiivinen
placeholder,"Erinomainen hinta/laatusuhde. Käytössä päivittäin, olen tyytyväinen ostokseeni.",5,https://hobbyhall.fi/fi/review/593/593#review-10,fi,positiivinen
placeholder,Edullinen mutta laadukas vedenkeitin. Lämpötilaa voi säätää. Sopii hyvin erilaisten tee juomien harrastajille.,5,https://hobbyhall.fi/fi/review/593/593#review-10,fi,positiivinen
placeholder,Mukava ja kaunis malli,5,https://hobbyhall.fi/fi/review/593/593#review-10,fi,positiivinen
placeholder,Tuote on todella hyvä ja tyylikäs,5,https://hobbyhall.fi/fi/review/593/593#review-10,fi,positiivinen
placeholder,"muuten hyvä mutta painava, ei sovi jos käsivoimat ovat alentuneet",5,https://hobbyhall.fi/fi/review/593/593#review-10,fi,negatiivinen
placeholder,"Edullinen, laadukas ja eri lämpötiloihin pysähtyvä toiminto tekee tuotteesta 5/5",5,https://hobbyhall.fi/fi/review/593/593#review-10,fi,positiivinen
placeholder,Tuote on hyväksi havaittu jo aiemmin. Hinta oli sopiva.,5,https://hobbyhall.fi/fi/review/33473/48508#review-10,fi,positiivinen
placeholder,Tämän kokoiseen pakkaukseen kuuluisi edes jonkinlainen kantokahva.,3,https://hobbyhall.fi/fi/review/33473/48508#review-10,fi,positiivinen
placeholder,"Loistava vaihtoehto normaaleille kissanhiekoille. Riittoisa, tehokas hajujen pitäjä ja kaikista tärkeintä se, että kissat tykkää.",5,https://hobbyhall.fi/fi/review/33473/48508#review-10,fi,positiivinen
placeholder,Helppo siivota ja todella pehmeä,5,https://hobbyhall.fi/fi/review/33473/48508#review-10,fi,positiivinen
placeholder,Helppo siivota ja todella pehmeä,5,https://hobbyhall.fi/fi/review/33473/48508#review-10,fi,positiivinen
placeholder,Helppo siivota ja todella pehmeä,5,https://hobbyhall.fi/fi/review/33473/48508#review-10,fi,positiivinen
placeholder,Meidän kissat tykkää tästä luonnon sahanpuru kissanhiekasta. Nopeasti paakuuntuva!,5,https://hobbyhall.fi/fi/review/33473/48508#review-10,fi,negatiivinen
placeholder,Hiekkaa iso helppo.,4,https://hobbyhall.fi/fi/review/33473/48508#review-10,fi,positiivinen
placeholder,Kaikki sujui hyvin. Tuote oli toimitettu hyvin etuajassa.,5,https://hobbyhall.fi/fi/review/33473/48508#review-10,fi,positiivinen
placeholder,Pussi oli auki kulmasta kun ei oltu pakattu mitenkään,5,https://hobbyhall.fi/fi/review/33473/48508#review-10,fi,negatiivinen
placeholder,"+ Edullinen + Tiiviit paakut - Pölyävä, ei astmaatikoille - Hajuja ei pidä hyvin poissa - Lyhyt vaihtoväli",3,https://hobbyhall.fi/fi/review/33473/48508#review-10,fi,negatiivinen
placeholder,Säkit on rikkinäisiä,3,https://hobbyhall.fi/fi/review/33473/48508#review-10,fi,positiivinen
placeholder,"Tuotettu ei paketoitu, mutta ei ollut menny rikki.",5,https://hobbyhall.fi/fi/review/33473/48508#review-10,fi,negatiivinen
placeholder,Ei voi arvostella pakkaamista kun säkit tuli pakkaamatta. Onneksi ei ollu rikki. Huipputuote muuten!,5,https://hobbyhall.fi/fi/review/33473/48508#review-10,fi,negatiivinen
placeholder,Paras Kissanhieka ikinä,5,https://hobbyhall.fi/fi/review/33473/48508#review-10,fi,positiivinen
placeholder,"Paras kissanhiekka, edullisin täältä ostettaessa, ekologinen, riittoisa.",5,https://hobbyhall.fi/fi/review/33473/48508#review-10,fi,positiivinen
placeholder,"Useasti olen ostanut, kissa tykkää siitä.",5,https://hobbyhall.fi/fi/review/33473/48508#review-10,fi,negatiivinen
placeholder,"Cat's Best paakkuuntuva kissanhiekka on ehdottomasti parasta mitä markkinoilta saa, sitoo hajut hyvin ja voi kompostoida. Kallista mutta hyvää!",5,https://hobbyhall.fi/fi/review/33473/48508#review-10,fi,neutraali
placeholder,Kissa on käyttänyt tätä hiekka 15 vuotta,5,https://hobbyhall.fi/fi/review/33473/48508#review-10,fi,positiivinen
placeholder,Olin tosi pettynyt kun tuotetta ei oltu pakattu lainkaan. Säkki tuli sellaisenaan ja toisessa säkissä oli reikä mistä valui ulos purua. Sain vajaan pussin. Olin todella pettynyt.,5,https://hobbyhall.fi/fi/review/33473/48508#review-10,fi,positiivinen
placeholder,"Edullinen, riittoisa, ekologinen, helppo, ei haise lainkaan. Ylivoimaisesti paras kissanhiekka, vaikkei nyt teknisesti hiekka olekaan.",5,https://hobbyhall.fi/fi/review/33473/48508#review-10,fi,positiivinen
placeholder,Liian kauan noutopiste.,5,https://hobbyhall.fi/fi/review/33473/48508#review-10,fi,positiivinen
placeholder,"Riittoisaa ja kissa tykkää käyttää, mutta jää helposti tassuihin kiinni ja murusia leviää jonkin verran muuallekin.",4,https://hobbyhall.fi/fi/review/33473/48508#review-10,fi,negatiivinen
placeholder,"Hyvä tuote, kilpailukykyinen hinta, noudin pussin liikkeestä, nopeasti tuli sinne haettavaksi.",5,https://hobbyhall.fi/fi/review/33473/48508#review-10,fi,positiivinen
placeholder,"Muuten hyvä, mutta ei se tuote joka kuvassa.",3,https://hobbyhall.fi/fi/review/33473/48508#review-10,fi,neutraali
placeholder,Tykkään käyttää tätä tuotetta kissoilleni. Tämä tuote tuntuu kissoistakin hyvälle ja paakkuuntuu mukavasti. Hyvä puhdistaa pissapaakkuja.,5,https://hobbyhall.fi/fi/review/33473/48508#review-10,fi,positiivinen
placeholder,Toimitus ja helppous tilauksessa,5,https://hobbyhall.fi/fi/review/33473/48508#review-10,fi,positiivinen
placeholder,Tuttu tuote ja hinta sopiva. Toimitus nopea.,5,https://hobbyhall.fi/fi/review/33473/48508#review-10,fi,positiivinen
placeholder,Olen käyttän tätä hiekka kissalleni 11 vuotta. Voidaan heittää wc:hen tai kompostiin. Ympäristövällinen. Neuvon.,5,https://hobbyhall.fi/fi/review/33473/48508#review-10,fi,positiivinen
placeholder,"Hyvin kaakkuuntuva, biohajoava ja pitää hajut poissa.",5,https://hobbyhall.fi/fi/review/33473/48508#review-10,fi,positiivinen
placeholder,"Nopea Toimitus. Hieman hirvitti kun pussia ei oltu milläänlailla suojattu, oli kumminkin paperipussi.",5,https://hobbyhall.fi/fi/review/33473/48508#review-10,fi,positiivinen
placeholder,"Loistava tuote, ei hajuja",5,https://hobbyhall.fi/fi/review/33473/48508#review-10,fi,positiivinen
placeholder,En ole saanut kuin toisen tilaamani säkin. Ettekä ole paluttanut edes paluttanut maksuani kortilleni.,5,https://hobbyhall.fi/fi/review/33473/48508#review-10,fi,positiivinen
placeholder,Suosittelen kaikille joilla on kissa.,5,https://hobbyhall.fi/fi/review/33473/48508#review-10,fi,positiivinen
placeholder,Hyvä kissanhiekkaa,4,https://hobbyhall.fi/fi/review/33473/48508#review-10,fi,positiivinen
