otsikko,teksti,tahdet,url,kieli,tunne
"Toimiva, mutta ärsyttävän äänekäs","Hiiren muotoilu on hyvä, ja se istuu täydellisesti käteen eikä ranne väsy. Hiiren tarkkuus on myös tähän mennessä ollut hyvä. Toiminut pöydällä hyvin myös ilman hiirimattoa.Negatiivisena puolena klikkausäänet ovat harvinaisen kovia, samoin vieritysrullan ääni. Rullan vaihto pikavierityksen ja tavallisen välillä on lähinnä epäkäytännöllinen, ja painike lähinnä häiritsee sormen alla. Hallintapainikkeet eivät myöskään toimi.Hankin hiiren Black Friday tarjouksesta 19,90 e, joten siihen hintaan sain ihan kohtuullisesti vastinetta rahoille. Normaaliin hintaan en kuitenkaan onneksi ostanut.",3,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=4,fi,
Hyvä perushiiri,Hyvin käteen istuva peruskäyttöön tarvittavilla napeilla varustettu hiiri.,5,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=4,fi,
aika rimpula,"Sisuskalut heiluu, muutenkin jotenkin ohuen muovinen rimpula.. alennuksessa 20€, eli sinällään hintansa väärti",2,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=4,fi,
Kestävä hiiri moneen käyttöön,Ostin hiiren uuden tietsikan yhteydessä. Tämä malli ollut kovassa käytössä töissä jo vuosia. Pattereita joskus harvoin vaihtanut. Ei ollut vaikea päättää. Hyvä valinta.,5,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=4,fi,
Mukava kädessä. Laadukas,"Edellinen hiireni oli Razerin langallinen ""pelihiiri"" joka oli aivan kuraa tähän verrattuna. Logitechin langaton hiiri on laadukkaamman tuntoinen, sopii hyvin käteen ja paristotkin pitäisi kestää useamman vuoden. Kyseistä hiirtä suositteli myös Wirecutter sivusto joka testasi monta kymmentä hiirtä.",5,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=4,fi,
Parhaan hiiren huononneltu malli,"Logitech M705 on ollut yksi suosikki hiiristä mitä minulla on ollut. Vanhan kuoltua tartuin Black Friday tarjoukseen välittömästi, mutta pettymyksekseni minulle selvisi että kyseessä ei enään ollut rakastamani M705. Nykyisestä uudesta mallista on poistettu peukalo loven alakulmassa ollut painike joka aiemmin teki hiirestä niin mukavan. Verkkokaupan tulisi päivittää tuotteen kuvat nykyistä tuotetta vastaaviin, jos varastosta löytyy vielä vanhaa mallia lähetän mielelläni vaihtoon.",2,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=4,fi,
Perushiiri,"Hiiri istuu käteen hyvin ja on helppokäyttöinen. Peukalolla käytettävät seuraava/paluu näppäin toimii hyvin. Hyvänä plussana on myös rullan pyörimisnopeuden valinta nappi. Voit nopeasti vaihtaa perus rullasta nopeasti pyörivään rullaan, jolloin isojen (pitkien) asiakirjojen nopea selaus on paljon nopeampaa ja mukavampaa.Hieman negatiivisenä asiana voi pitää hieman kovahkoja klikkausääniä.",5,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=4,fi,
Toimiva,"Hiiri ollut nyt kk. käytössä.Käyttöönotto lennosta, paristokestosta ei vielä tiedä.Oletan käytölläni kestävän 2-3 vuotta.Hiukan hankala muoto vasemmalle kädelle.Käytän kättä vaihtaen molemmilla . . .",5,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=4,fi,
10+,"Paras hiiri, mikä minulla on ollut koskaan. Samanlainen hiiri kesti ainakin 3 vuotta.",5,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=4,fi,
Susi,"Sain ilmeisesti täysin susikappaleen, mutta pitkän testailun jälkeenkään ei vain toimi ja hiiri vain junnaa näytöllä. Toinen vastaava hiiri toimi moitteettomasti. Muutenkin muovisen oloinen tekele. Täytyy palauttaa tänään liikkeeseen.",1,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=4,fi,
"Hyvin käteen istuva hiiri, mutta...","Ensimmäisessä kytkimet olivat epäkunnossa monesta napista mm. peukolan ""back"" nappi, etusormen ykkösnappi ja rullan ""left"" suunta. Se palautettiin, mutta toisessa login unified vastaanotin pätki enemmän kuin 5v vanhassa näppis-hiiri logitekissa. Forumeilla kehuttiin 705 mallia, mutta meikäläiselle sattui aikamoiset maanantaikappaleet. Lisäksi en pitänyt oikeaan reunaan sijoitetusta anturista, perinteinen keskikohta toimii minulle paremmin. Tarkkuus hiiressä on tosim hyvä.",2,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=4,fi,
Ok hiiri,"Tilasin töihin samanlaisen, jolla olen kotona jo kolmisen vuotta näpytellyt. Patterin kesto hyvä. Tarkka lukupää Cadin käyttöön.Kotona olevasta vasen nappi alkaa häiriöimään.",4,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=4,fi,
Hiiri logitech m705,Ihan toimiva  perushiiri. Sopii käteen ja nappuloita riittävästi,4,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=4,fi,
Osta pois!,"Tämän laitteen isoveli erinomainen, mutta ei pikkuveljessä mitään vikaa ole. Ehkä hiukan muovinen tuntuma (ja muovihan nämä ovat), mutta ei se menoa haittaa.",5,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=4,fi,
Ihana hiiri,"Istuu kädessä hyvin, ainakin miehen kädelle. Hyvin rullaa pitkiä dokumntteja kun antaa pyörälle vauhtia tai kytkemällä tarkalle rullaukselle käy hyvin. Edellinen kesti n 5v kunnes rupesi otta tuplaklikkauksia lian herkästi yhden klikkauksen sijaan. Olen tyytyväinen ostoon.",4,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=4,fi,
Hiiri,Hyvin tottelee painalluksia. Peukalolle oma painike. Rullassa ei tuntoa. Pykälät puuttuu vallan. Suosittelen jos rulla ei haittaa. Langaton. Kantama hyvä.,4,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=5,fi,
Hyvä perushiiri,Aiempi on samanlainen ja ostin tämän toista konetta varten. Erittäin hyvä peruskäyttöön.,5,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=5,fi,
Tietokoneen hiiri,"Hiiri toimii hyvin, ja toimitus ei kestänyt vuorokauttakaan.",5,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=5,fi,
Ihan hyvä,"Ostin tuotteen tarjouksesta 20e joten sain mielestäni vastinetta rahalle, normaalihinnalla en olisi niin varma.. Ollut noin kuukauden ja tuntuu jo nyt löystyvän niin että saattaa tulla virhepainalluksia. Tarkkuus on OK, joskin 10e matkahiiri oli itselle parempi jostakin syystä. Myös ergonomia on OK, mutta jostain syystä ranteeni silti väsyy. Tukee vain vanhempaa SetPoint ohjelmistoa eikä uudempaa Logitech Optionsia.",4,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=5,fi,
M705-Hiiri (Logitech),"Ehkä paras ja vähävirtaisin ""laser-hiiri"", langaton ja erittäin tarkka. Pelikäytöstä ei kokemuksia, mutta uskon sopivan siihenkin. Hiiri ei ole edes ""ronkeli"" alustalleen. Hyvä tunntuma, muotoilu ja nopeus tekevät siitä erittäin suositeltavan ""lemmikin""! Suosittelen tätä hiirtä poikkeuksetta.",4,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=5,fi,
Loistava,Todella hyvä hiiri ja toimii loistavasti. Paras hiiri kyl mitä olen käyttäny,5,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=5,fi,
"hieman huonohko ""laaseri"" tässä","Hiiressä ei ole sellaista laaseria, mikä toimisi kaikilla pinnoilla sujuvasti. mm. logitech m325 hiiressä on paljon paljon parempi laaseri kuin tässä. M325 hiiri toimii kaikilla pinnoilla, jopa sohvan käsinojalla. Tämä hiiri toimii vain hiirialustalla. Lisäksi tässä hiiressä hiiren liikehdintä on hitaampaa verrattuna m325 hiireen. Ergonomia tässä hiiressä on hyvä, valitettavasti tuo laaseri pilaa hiiren. Markkinoilla hiiri on ollut pitkään, patterin kesto tässä on hyvä.. Valitettavasti vieläkään en ole löytänyt hyvää ergonomista hiirtä, jossa patteri kestäisi vuoden.  Hiirialustalla tämä hiiri toimii ihan ok. Ei kuitenkaan mitään priimaa liikehdintää. esim,. peleissä ei hyvä tämä ole.  Logitech M325 on paljon parempi kuin tämä, harmi kun se hiiri ei ole ergonominen.",2,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=5,fi,
Huonot näppäimet,"Muuten laadukkaalta vaikuttava hiiri, mutta hiiren näppäimet jäävät toisiinsa pahasti jumiin, jos tarvitsee molempia painaa samanaikaisesti. Ihan peruskäyttöön käypä, mutta parempia löytyy halvemmalla.",2,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=5,fi,
Toimii.,Ostamani hiiri toimii hyvin ja vastaa hyvin ostoata.Suosittelen.,5,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=5,fi,
Hiiri,"Hyvä halpa langaton perus hiiri suosittelen,jopa vaativiin käyttötarkoituksiin",4,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=5,fi,
Kelvollinen langaton hirii,"Olin katsellut tätä jo pidempään ja kun se oli Black Fridayn aikoihin puoleen hintaan myynnissä, pitihän se ostaa. Ensivaikutelma hiirestä on positiivinen; asennus on äärimmäisen helppoa ja laite toimii heti kun pistää virrat päälle ja tökkää minimaalisen USB-vastaanottimen koneeseen. Miinusta tulee varsin äänekkäästi naksuvista painikkeista sekä hieman tökkivästä liikkeestä huonolla hiirimatolla (hyvällä, tasaisella matolla ei ole mitään ongelmaa). Ehdottomasti rahan arvoinen hankinta ainakin sillä 20 eurolla mitä tästä maksoin :-D",4,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=5,fi,
Hiirulaiseni,Tilasin Logitech-hiiri verkkokaupasta ja hain myymälästä.Olen tyytyväinen tuotteeseen.Minulla ei ole ollut koskaan näin hyvin toimivaa hiirtä.Se on myös hyvin käteen sopiva.Ihan hyvä käytössä ja toimivuus hyvä.,5,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=5,fi,
Hyvä hiiri,"Halpa, mutta ihan hyvältä tuntuva hiiri. Toiminut moitteitta.",4,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=5,fi,
Toimiva kapine,"Ei välttämättä sovi kaikkein suurikätisimmille ihmisille, mutta itselleni oiva vehje. Hyvä rulla ja käsituntuma. Mikään ei ärsytä.",5,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=5,fi,
Hyvin toimiva perus langaton hiiri,"Mitään ongelmia ei ole ollut tämän kanssa 6-7 eri koneessa. Pattereita ei ole tullut vaihdettua ekassa laitteessa yli vuoteen. Kun oli tarjouksessa niin tuli hankittua 2 lisää.Sopii hyvin läppärin kanssa matkalla ja toimii myös pöytäkoneen kanssa vaikka siinä niin voisi olla ehkä hieman isompi. Hiiri sopii hyvin isommalle kädelle, mutta jos käyttöä on 8h+ päivässä niin kannattaa tarkistaa koko/sopivuus omalle kädelle.",5,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=5,fi,
Loistava perushiiri,Perushiirenä normaalissa kotikäytössä ja opiskelussa suunnitteluohjelmistojen parissa varsin lyömätön vehje hintaluokassaan. Erityisplussaa rullan äänettömyydestä.,5,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=5,fi,
Aivan mainio langaton hiiri,Vallan mainio ja tarkka langaton hiiri. Ei tarvitse kikkailla alustan kanssa vaan tuntuu toimivan kaikilla alustoilla hyvin.,4,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=5,fi,
Ihan mahtava hiiri,Tosi mahtava hiiri tommoseen hintaan. Ollu mulla jonkin aikaa ja tykkään. Ja vielä pika näppäimet sekä tukee kättä hyvin.,5,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=5,fi,
Loistava hiiri,"Hyvä perushiiri, joka vähän ylittää perushiirelle asetetut odotukset. Eteen-taakse -napit peukalolle, hyvin toimivat vieritykset ja vapautettava rulla, jolla saa pitkänkin ylös-alas -vierityksen tehtyä yhdellä rullan pyöräytyksellä tehtyä, ovat minulle niitä odotusten ylittäjiä. Ja paristojen kesto on uskomattoman pitkä.",4,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=5,fi,
Logitech M705-hiiri,"Erinomainen, täyttää minun toiveeni. Mukavan tuntuinen ja sopivan herkkä hiiri.",5,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=5,fi,
Epätarkkaa,"Hiiren käyttö sujuu muuten hyvin mutta hyvin usein käytössä hiiri alkaa hyppimään ja pätkimään. Vaikka paristot ovat upouudet ja alla on musta hiirimatto, hiiri muuttuu välillä erittäin epätarkaksi ja käyttämättömäksi. Yleensä hiiren nostaminen pöydältä auttaa mutta silti se on erittäin turhauttavaa.",1,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=5,fi,
Käteen hyvin sopiva hiiri,Hyvin muotoiltu ja sopivan herkästi toimiva langaton hiiri. Miellyttävän ergonomian ansiosta jaksaa käyttää pöytäkoneen kanssa useita tunteja eikä paina liikaa läppärilaukussakaan.,5,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=5,fi,
Hyvä hiiri peruskäyttöön,"Sopivankokonen perushiiri perus- ja matkakäyttöön, jossa on kaikki tarvittavat toiminnot.Logitechin kun ostaa, niin saa aina perushyvää: ei välttämättä loistokasta, mutta ei tarvitse pettyä. Hyvä hinta-laatusuhde.",4,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=5,fi,
Pettymys,"Tuote oli pettymys. Rulla ei toimi hyvin vaan joskus (melko usein) vierityssuunta näytöllä on täysin vastainen. Joskus jopa rullaus ""jää päälle"". Rullan tuntuma muutenkin huono koska ei ole ns. ""pykäliä"". Kursorin liikkeet näyttäisivät toimivan ok, vaikka langallisen jälkeen tämä tuntuukin jotenkin hitaalta ja ei niin täsmälliseltä. Tästä ei siis ainakaan langallisen hiiren voittajaa.",3,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=5,fi,
Hintansa väärti,"Ostin tämän mäkille Magic Mousen korvaajaksi. En kokeillut ennen ostoa, mutta sopii käteen odotetustikin paljon paremmin kuin Magic Mouse. Skrollausrulla on vähän lelumpi kuin toivoin, ja siinä on hieman klappia. Peukalon kolme nappia ja skrollausnapin sivuttaispainikkeet parantavat osx:n käyttökokemusta entisestään, kun mission control, dashboard jne. pomppaavat helposti napinpainalluksella esiin.",3,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=6,fi,
Logitech m705 hiiri,"Passeli laite, vastaava työmaakäytössä kestänyt yli 4 vuotta",5,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=6,fi,
Logitech hiiri,Vuosien kokemus hiirestä toimii loistavasti ja todella pitkään kestää paristot vaikka on jokapäiväisessä käytössä.,5,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=6,fi,
Paras hiiri?,M705 on mielestäni paras hiiri. Olen neljä hiirtä hankkinut tähän saaka ja ensi viikolla tulee viides. Kaikki ovat toimineet niin kauan kun minulla ne ovat olleet. Yksi neljästä on ollut työkäytössä minulla 7 vuotta ja edelleen toimii.,5,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=6,fi,
Hienoinen pettymys,"Rullakytkin toimi heti uutena epämääräisesti, eikä koko hiirestä ollut hyötyä CAD-piirtelyssä, koska tämä kytkin on yksi tärkeimpiä nappuloita kuvia pyöriteltäessä. Se vaatii myös liikaa voimaa, jolloin kohdistaminen kärsii. Rullassa on myös sivukytkimet ja herkkyyssäätö, olisiko rakenne jo liian monimutkainen...? Nettisurffailuun sopiva hiiri, vaikka pelkästään siihen turhan kallis !",2,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=6,fi,
Logitech M705 - hiiri,"..tämä on jo kolmas tällaine samalainen hiiri,käytän sitä päivittäin 6-8 tuntia,toimii moitteettomasti aina vaan,kaikki kuluu,kun paljon on käyttöä,joten uusin aina välillä näitä laitteita,olen ollut erittäin tyytyväinen tähän hiireen,joten miksi vaihtaisin,patterikin kestää mielstäni vähän liiankin hyvin,joten täydet pisteet en käytä sitä pelaamiseen,kun en harrasta lainkaan noita pelihommia.",5,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=6,fi,
arvostelu,toiseksi helpoin asennettava tuote helpoin ollut kuulokkeet blgi kiinni ja ääni tuli tässä tuottessa tykkään käyttettävyydessä miinu puoli kehno muotoilu minkälaisen käden muodon mukaan tehty,4,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=6,fi,
Oli se aluksi hyvä hiiri,"Olen tätä hiirtä käyttänyt jo pidemmän aikaa.Ensimmäiset pari vuotta hiiri toimi hyvin, mutta viimeiset n. 6kk hiiren rulla on hyppinyt aina sivuja rullatessa (vaikka rullaan vain hieman ylös/alas, niin esim. nettisivu saattaa välillä rullata tosi paljon). Myös yhteyden kanssa vaikuttaisi nykyään olevan ongelmaa. Jos esim nappaan tiedostosta kiinni ja raahaan sitä muualle, tiedosto putoaa matkalle kuin olisin päästänyt oikeasta näppäimestä irti. Lähetin on kuitenkin vieressä, joten ongelmia ei pitäisi olla... Patterien vaihtokaan ei ole vaikuttant ongelmiin.Seuraavan hiireni yritän etsiä joltain muulta valmistajalta.",2,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=6,fi,
Mainio ostos!,Hyvin toimiva oikeakätisen perushiiri. Pienikokoinen lähetin. Tärkeimmät nappulat. Mainio ostos!,4,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=6,fi,
Hyvä hinta-laatusuhde,"Ostin tämän hiiren korvaamaan vanhan Performance MX:n. Tarkkuudessa tämä M705 häviää sille, mutta se ei haittaa päivittäistä käyttöä.Pelikäytössä M705 ei loista, mutta uskomaton paristonkesto ja hyvä ergonomia tekevät tästä hiirestä nappivalinnan koti/toimistokäyttöön.",5,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=6,fi,
Näppärä hiiri lisätoiminnoilla,"Käteenistuva ja näppärä hiiri, jossa on eteen-taakse -napit sivulla. Nanovastaanotin paikoilleen, patterit sisään ja laite on käyttövalmis.Kitkarulla on aluksi hieman hankala ilman kitkaa, mutta siihen saa napsuvan liikkeen päälle, kuten yleensä hiirissä on.",4,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=6,fi,
Hyvä on!,"Oikein hyvin käteen istuva hiiri, joka tuntuu toimivan vaikka millä alustalla!",5,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=6,fi,
"Ihan ok, joskin pienoinen pettymys","Usean vuoden kaikin puolin täydellistä MX518 käytettyäni koitti se päivä, kun astelin hiirikaupoille, eikä uutta luotettavaa MX518 ollut enää valitettavasti myynnissä. Päädyin tähän M705 -hiireen, joka vaikutti muotoilultaan jonkin verran MX518:lta, joskin on langaton.Langattomuudesta tämä hiiri saa plussaa, mutta tämä ei ole läheskään yhtä tarkka kuin hinnaltaan edullisempi aiempi MX518. Ykkös- ja kakkospainikkeet ovat melko äänekkäät ja rullasta painaessa täytyy painaa melko voimakkaasti, jotta hiiri tunnistaa painalluksen ja samalla hiiri herkästi lähtee liikkeelle painalluksen voimasta. Nettisivujen ylös- ja alaspäinrullaus onnistuu helposti tämän hiiren rullaa pyöräyttämällä, jolloin rulla jää pyörimään ja voit itse lopettaa kelauksen kun haluat.Tämä hiiri ajaa asiansa peruskäytössä, mutta odotin enemmän viidenkympin hiireltä. Langattomuus ei ole niin suuri plussa, että sitä voisi suositella tarkuuden kustannuksella jos tarvitsee hiirtä pelikäyttöön.",2,https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=6,fi,
