otsikko,teksti,tahdet,url,kieli,tunne
Hyvä vaihtoehto ekaluokkalaiselle,"Testattu ja toimiva vaihtoehto ekaluokkalaiselle, on tykännyt sekä lapsi että vanhemmat.",5,https://www.verkkokauppa.com/fi/product/867091/Xplora-X6-Play-kellopuhelin-sininen/reviews?page=1,fi,positiivinen
Eskarilaisen ja tokaluokkalaisen puhelin,"Tässä XPlay6 kellossa lapsi tykkää kun näkee, mm. Säätiedot. Lapsen puhe kuuluu kovaa ja selkeästo vaikka ei puhu aivan puhelimen lähemmä. Lapsi pystyy myös lähettämään videopuheluita, mikä on hyvä plussa. Akku kestää helposti kokonaisen päivän aktiivisella käytöllä, jos sulkee yöllä niin kaksikin päivää.Veden kesto on todella hyvä. Paikannus myös ihan talon numeroa myöten aina toiminut. Ei tarvitse arvuutella kellä kaverilla on kylässä.",5,https://www.verkkokauppa.com/fi/product/867091/Xplora-X6-Play-kellopuhelin-sininen/reviews?page=1,fi,positiivinen
Toimiva kellopuhelin,"Hyvä ja toimiva kellopuhelin, helppo käyttää. Hyvä vaihtoehto ennen kuin lapsi saa kännykän.",4,https://www.verkkokauppa.com/fi/product/867091/Xplora-X6-Play-kellopuhelin-sininen/reviews?page=1,fi,positiivinen
Arvostelu,Erityislapselle hyvä ja selkeä harjoitusmalli ilman puhelimen käyttöön siirtymistä.,5,https://www.verkkokauppa.com/fi/product/867091/Xplora-X6-Play-kellopuhelin-sininen/reviews?page=1,fi,positiivinen
Luokaton tuote,"Kahdella lapsella ollut vuoden X6 Play, ja sinä aikana ovat hajonneet jo kolmesti. Takuuseen ovat onneksi menneet, mutta melkoinen rumba aina vaihtaa. Numerot pitää lisätä käsin uuteen kellopuhelimeen jne.Viimeksi siirsin SIM-kortin Android-puhelimeen, jotta saisin lapseen yhteyden aikana kun Xplora on korjauksessa. Tämän seurauksena Xplora sulki liittymän ""väärinkäytöksen takia"".  Eli ilmeisesti pitäisi ostaa prepaid-liittymä omaan laskuun kun Xplora on takuuhuollossa.Kahdesta yksilöstä on mennyt kuvan mukaisesti kellon runko halki latausliittimen kohdalta. Lataushan ei enää tietenkään toimi kunnolla (eipä toimi muuten kummoisesti uutenakaan, välillä lopettaa latauksen ja jopa alkaa purkaa akkua ladatessa). Jotain pilipalimuovia näissä kovan katteen tuotteissa  on käytetty, tai sitten joku selkeä valmistusvirhe.Suosittelen karttamaan. En usko että kilpailijoiden tuotteet voivat enää tämän huonompia olla. Meillä lapsi siirtyi Android-puhelimen käyttäjäksi, kun saatiin näistä leluista tarpeeksemme. Konsepti on hyvä, mutta kun osaamista tuotteen tekemisestä ei näytä olevan. Harmillisesti tällainen tekee hallaa lasten kellopuhelimien maineelle ylipäätään. Miksi ostaa 200 euron kellopuhelin kun samaan hintaan saa Android-puhelimen, joka kestää helposti 5 vuotta ja asiat toimivat, eikä ole sidottu valmistajan omaan liittymään, jota ei saa käyttää muissa puhelimissa edes väliaikaisesti.",1,https://www.verkkokauppa.com/fi/product/867091/Xplora-X6-Play-kellopuhelin-sininen/reviews?page=1,fi,negatiivinen
Sijaintia ei voida päivittää,"Appi ei näytä lapsen sijaintia vaan ilmoittaa lähes aina ettei sijaintia voida päivittää. Ei ole väliä onko sekä puhelin että kello kotona Wifi verkossa vai matkapuhelin verkossa, sijainti ei toimi kunnnolla.",1,https://www.verkkokauppa.com/fi/product/867091/Xplora-X6-Play-kellopuhelin-sininen/reviews?page=1,fi,negatiivinen
Ei niin minkäänlaista vastinetta rahalle,"Alusta asti tämän kanssa ongelmaa. Akku ei kestä, puhelut eivät mene läpi, viestit eivät välity, sovelluksen toimivuus niin ja näin, päivityksiä tullut huonosti, ohjeita vieläkin huonommin ja asiakaspalvelusta saa ohjeet vain vaatimalla. Heti ostamisen jälkeen tästä pystyi sanomaan, että tuote on julkaistu hyvin keskeneräisenä. Maksaa paljon, liittymässä ei ole valinnanvaraa. Tätä ostamalla ei saa vastinetta rahoilleen.",1,https://www.verkkokauppa.com/fi/product/867091/Xplora-X6-Play-kellopuhelin-sininen/reviews?page=1,fi,negatiivinen
Epäluotettava laite,"Meillä on näitä Xploran kapistuksia ollut nyt yhteensä kolme kappaletta (yksi laite vaihdettu kerran takuuseen) ja jokaisessa toiminta on ollut epäluotettavaa. Toistuvia ongelmia sijainnin päivittymisen ja yhteyden saamisen kanssa. Lisäksi  asiakaspalvelu on ollut suuri pettymys em. ongelmien selvittelyssä, joskin se voi olla myös yksittäisestä asiakaspalvelijasta kiinni.",2,https://www.verkkokauppa.com/fi/product/867091/Xplora-X6-Play-kellopuhelin-sininen/reviews?page=1,fi,negatiivinen
Kiva puhelin,"Hiukan hankala aloitella kun suomenkielisiä ohjeita ei meinannut löytyä, mutta nopeasti 7-vuotias synttärilahjaansa tutustui. Lapsen puhelimeksi mielestäni on vähän hintava mutta mitäpä ei mummi murunsa eteen tekisi.",4,https://www.verkkokauppa.com/fi/product/867091/Xplora-X6-Play-kellopuhelin-sininen/reviews?page=1,fi,positiivinen
Toimii,"Xplora x6 on hyvä ensipuhelin pienelle koululaiselle ja sisältää juuri ne perustoiminnot mitä tarvitaan. Hieman on ominaisuuksiin nähden kallis, mutta ajaa hyvin asiansa.",4,https://www.verkkokauppa.com/fi/product/867091/Xplora-X6-Play-kellopuhelin-sininen/reviews?page=1,fi,positiivinen
Xplora,3 kuukautta ollut käytössä ja paikantanut aina lapsen sijainnin oikein. Ei ole pitänyt kertaakaan ladata sovellusta uudestaan ja viestit sekä puhelut mennyt perille joka kerta. Taitaa olla vain vanhempien osaamattomuutta kun katsoo muita arvosteluita.,5,https://www.verkkokauppa.com/fi/product/867091/Xplora-X6-Play-kellopuhelin-sininen/reviews?page=1,fi,positiivinen
Erittäin huonoja kokemuksia!,Aluksi vaikutti hyvältä kellolta mutta myöhemmin harmitti tämän ostoa.IP 68 luokitus ja ei kestä vettä muuta kuin sadetta valmistajan mukaan. Tämä huomattiin kuin lapsi kävi rannalla ja kello ehti kastua ennen kuin hän toi sen vanhemmille. Tämän jälkeen kello ei toiminut enää ja meni huoltoon ja saatiin uuden kellon.  Tämän jälkeen tuli viesti valmistajalta että kello kestää vain sadetta. Kello on saatu jatkuvasti nollata kuin on lakannut toimimasta. Paikannus toimii satunnaisesti ja ei ole tarkka. On helpompaa antaa lapselle puhelin joka toimii paremmin ja sitä saa lukittua yhtä helposti. Kellon ainoa plussa on että on helppo pitää mukana kesällä eikä tartte isoa puhelinta pitää mukana.Ollakseen liikkuvan lapsen puhelin niin voitaisiin tehdä niitä kestävämmäksi.,1,https://www.verkkokauppa.com/fi/product/867091/Xplora-X6-Play-kellopuhelin-sininen/reviews?page=1,fi,negatiivinen
Xplora x6 play,Ostin tämän kellon lapsenlapselleni syntymäpäivälahjaksi ja hänelle se oliNAPAKYMPPI !!!Hän on erittäin tyytyväinen kelloonsa,4,https://www.verkkokauppa.com/fi/product/867091/Xplora-X6-Play-kellopuhelin-sininen/reviews?page=1,fi,positiivinen
Täysin käyttökelvoton laite,"Kello vaatii xplora sovelluksen, kannattaa tutustua sovelluksen arvosteluihin play-kaupassa. Kello itsessään kiva mutta sovelluksen myötä käyttökelvoton. Seuranta ei toimi, viestit ei tule läpi, vain yhden vanhemman saa lisättyä, puhelut ei toimi, sovellus kaatuu toistuvasti, ominaisuuksissa piilomaksuja, askelmittari epätarkka, ansaitut kolikot menee hukkaan",1,https://www.verkkokauppa.com/fi/product/867091/Xplora-X6-Play-kellopuhelin-sininen/reviews?page=1,fi,negatiivinen
Surkea laatu ja asiakaspalvelu,"Älä vain erehdy ostamaan Xploraa. Paperilla kuulostaa hyvältä: voit nähdä missä lapsi liikkuu koulupäivän aikana ja lapsi voi olla tarvittaessa yhteydessä vanhempiin.Kellon laatu on heikko: sivunappi ja näyttö toimivat vain silloin tällöin. Kello vaatii säännöllisiä tehdaspalautuksia toimiakseen. Ensimmäisessä kellossa näyttö ei toiminut enää joten vaihdoimme sen takuulla pitkän prosessin jälkeen jossa piti varmistaa lataamisen toimivuus, resetoida kello, lisätä se uudestaan appiin jne. Tilalle lähetetyssä kellossa on taas ongelmia. Saadaksesi yhteyden asiakaspalveluun täytyy täyttää ensin Xploran websivuilla kaavake jossa tarvitaan IMEI-numero, puhelinnumero jne. tiedot. Jos vastaat asiakaspalvelun sähköpostiin hitaammin kuin parissa päivässä, täytyy kaavake täyttää uudestaan.Jos haluat seurata lapsen sijaintia turvallisuuden vuoksi, suosittelen AirTagin sujauttamista reppuun tällaisen kellon sijaan. Jos lapsi taas tarvitsee kellon, suosittelen Apple Watch SE:tä tms. jossa tuotteen laatuun ja asiakaspalveluun voi luottaa.",1,https://www.verkkokauppa.com/fi/product/867091/Xplora-X6-Play-kellopuhelin-sininen/reviews?page=2,fi,negatiivinen
Xplora X6 play,Laadukkaan ja hyvän oloinen kello junioreille. Puhelin ominaisuus hyvä mutta voluume säätö taso aavistuksen alhainen. Fyysisesti aika kookas mutta kyllä tämä laite asiansa hoitaa.,4,https://www.verkkokauppa.com/fi/product/867091/Xplora-X6-Play-kellopuhelin-sininen/reviews?page=2,fi,positiivinen
Käsittämättömän huono laite isolla hinnalla,Kello ei paikannu oikein. Puhelut ja viestit ei aina toimi. Vanhemman sovellus pitää poistaa ja ladata uudestaan vähintään kuukauden välein.Ei tähän vehkeeseen voi luottaa. Meni vaihtoon koko laite.,1,https://www.verkkokauppa.com/fi/product/867091/Xplora-X6-Play-kellopuhelin-sininen/reviews?page=2,fi,negatiivinen
"Lelu, ei oikea puhelin","Olen huolestunut vanhempi ja kirjoitan ilmaistakseni vakavan pettymykseni ja huoleni tämän kellopuhelimen suhteen, jonka olen ostanut lapselleni. Tuotteen yksi keskeisimmistä ominaisuuksista, sijaintipalvelu, ei toimi lainkaan. Kello antaa virheellisen sijainnin eikä salli sijainnin päivitystä, mikä on johtanut virhekoodin ilmoittamiseen. Tämä on äärimmäisen huolestuttavaa, sillä lapseni on juuri aloittanut koulunkäynnin ja hänen turvallinen liikkumisensa koulun ja kodin välillä on meille ensisijaisen tärkeää.Olemme pettyneitä, ettei kello toimi odotetulla tavalla, varsinkin kun olemme suositelleet tätä laitetta myös muille vanhemmille. Meille on tärkeää, ettei seitsemänvuotiaan tyttäremme tarvitse vielä käyttää internettiä, ja kellopuhelin on ollut ratkaisu tähän tarpeeseen. Nyt olemme kuitenkin tilanteessa, jossa joudumme harkitsemaan muita vaihtoehtoja lapsen turvallisuuden varmistamiseksi.Lisäksi olemme kohdanneet muita teknisiä ongelmia, kuten puheluiden epäonnistumisen, kun yritämme tavoittaa lastamme.",1,https://www.verkkokauppa.com/fi/product/867091/Xplora-X6-Play-kellopuhelin-sininen/reviews?page=2,fi,negatiivinen
Älykello,Kello toimi hyvin ja tyytyväinen auta lapsille seurustellu ilman puhelinta,5,https://www.verkkokauppa.com/fi/product/867091/Xplora-X6-Play-kellopuhelin-sininen/reviews?page=2,fi,positiivinen
Hyvä vastine puhelimelle,"Kello hankittiin eskari-ikäiselle tässä hetkessä ihan kelloksi, mutta kouluun mennessä toimisi myös liikkumisen seurantaan koulumatkalla. Myös tavoitettavuus soitolla oli toivottu ominaisuus. Kello on ollut käytössä aktiivisesti muutaman viikon ajan. Perustoiminnot ovat mitä luvattiin. Paikannus on kohtuullisen tarkka ja puhelut sekä viestit toimineet Xploran omalla liittymällä moitteettomasti. Käyttöliittymä on lapselle sopivan selkeä. Kellon koko on mielestäni ainut negatiivinen puoli ja aiheuttanut meillä hankaluuksia omatoimisen pukeminen kanssa.Yhteenvetona on mitä oletin sen olevan.",4,https://www.verkkokauppa.com/fi/product/867091/Xplora-X6-Play-kellopuhelin-sininen/reviews?page=2,fi,positiivinen
Tuote rikkoutui 2kk ostamisesta,"En voi suositella tuotetta ensipuhelimeksi. Meni rikki 2kk ostamisen jälkeen, sovellus oli sitäkin ennen epäluotettava (sijainti heitti, koulutila ei mennyt päälle/pois jne).",1,https://www.verkkokauppa.com/fi/product/867091/Xplora-X6-Play-kellopuhelin-sininen/reviews?page=2,fi,negatiivinen
Lapsivahti,"Meillä toiminut nyt 2 kuukautta. Ollaan oltu tyytyväisiä. Tällä ollaan seurattu koulun alkupäivinä kuinka ekaluokkalainen selviää koulumatkasta ja kerran ollaan eksyneet lapset ohjattu takaisin oikealle tielle. Lisäksi ollaan käytetty koulutilamoodia ja turva-alue määritettä. Näihin liittyen GPS tosin voisi olla tarkempi ja olisi hyvä jos gps:n seurantaväliä voisi säätää lennosta tarkemmaksi silloin kun lasta seuraa aktiivisesti. Minuutin päivitysväli on aika pitkä. Minimi turva-alueella on muistaakseni 300m säde, mikä sekin on aika paljon.Asennus oli mielestäni yksinkertainen. Puhelin vaatii toimiakseen liittymän jonka voi hankkia joko liittymän tarjoajilta tai suoraan xploralta. Me otimme xploran liittymän. En tiedä onko parempi vai huonompi. Maksamme noin 10e kuukaudessa. On toiminut suomen lisäksi myös keskieuroopassa ja ruotsissa. Muualla emme ole kokeilleet.Ostaisin uudestaan.",4,https://www.verkkokauppa.com/fi/product/867091/Xplora-X6-Play-kellopuhelin-sininen/reviews?page=2,fi,positiivinen
Älä osta,"Tukipalvelu olematonliittymien kanssa sekoilu hinnoittelussaHankalin käyttöönotto ikinä missäänHuoltajien appi aivan keskeneräinenlaite&koko systeemi keskeneräinenpaikannus toimii n.50% ajastaei voi luottaa toimivuuteen, koska kaatuilee päivittäin.",1,https://www.verkkokauppa.com/fi/product/867091/Xplora-X6-Play-kellopuhelin-sininen/reviews?page=2,fi,negatiivinen
XPlora,Muuten ok mutta akun lataaminen ihmetyttää välillä meinaan latautuuko vaiko ei.Käyttöönotto saattaa olla hieman haastavaa mutta onnistuu diapameilla.Lapsi aloittaa koulun elokuussa joten sitten näkee tuotteen kestävyyden.,4,https://www.verkkokauppa.com/fi/product/867091/Xplora-X6-Play-kellopuhelin-sininen/reviews?page=2,fi,positiivinen
Surkein ostos pitkään aikaan.,"Ensimmäinen päivä takana. Käyttöönotto ei ollut helpoin, mutta ei vaikeimmasta päästä. Laitteessa hyviä ja huonoja puolia, mutta sitä en kestä, että uusi laite ei pysty laataamaan akkukapasiteettia kuin 93 %:iin ja sitten tulee seinä vastaan!On yritetty toista laturia ja toista pistoketta. Vika selkeästi raudassa tai softassa. Ja tämä kaikki kun on ostanut laitteen ja ottanut Xploralta sopimuksen, josta nyt laitteen palautuksen yhteydessä pitää taistella irti...EHDOTON EI tälle laitteelle. Ostan tilalle Apple Watch SE:n vaikka kirpaisee niin ostohinnassa kuin cellularin liittymänkin osalta. Se sentää varmaankin toimii.",1,https://www.verkkokauppa.com/fi/product/867091/Xplora-X6-Play-kellopuhelin-sininen/reviews?page=2,fi,negatiivinen
3/5,"Tekee mitä lupaa, mutta kova hinta tuotteesta, josta täytyy vielä maksaa kuukausimaksu sen käytöstä.",3,https://www.verkkokauppa.com/fi/product/867091/Xplora-X6-Play-kellopuhelin-sininen/reviews?page=2,fi,neutraali
Palaute,"Hieman paranneltavaa UI-puolella käytettävyyteen etenkin kun kyseessä lapsille suunnattu tuote. Mm. yhteystiedot lista on aika tiiviisti rakennettu -> helposti vahingossa soittaa väärälle henkilölle. Pienillä muutoksilla saisi toimivamman :)Tuote toimii käytännössä niin, että huoltaja lataa Xplora sovelluksen omaan puhelimeen ja tämän kautta linkittää kellon. Ilman tätä vaihetta kelloa ei saa aktivoitua. Huoltajia voi lisätä useamman.Kello sisältää valmiiksi valmistajan SIM-kortin johon voi ottaa kk- tai vuositilauksen. Tarjolla kaksi eri tilaustyyppiä; Basic ja Premium. Basic sisältää rajattomat puhelut, viestit ja datan käytön, Premium tuo jotain lisäsälää mikä ei relevanttia perustoimintojen osalta. Liittymä aktivoitui todella nopeasti, otti puhelut vastaan melkein heti maksun jälkeen. En ole varma toimiiko kello myös kolmannen osapuolen liittymillä.Kelloon lisätään yhteystiedot huoltajan sovelluksesta. Sovelluksesta voi myös lähettää viestejä kelloon ja tarkastella lapsen sijaintia, määritellä turva-alueet (hälyttää huoltajalle jos lapsi poistuu alueelta) sekä estää puhelut tuntemattomista numeroista. Kellolla lapsi voi soittaa vain määriteltyihin yhteystietoihin. Kello ei sisällä videopuhelutoimintoa mikä toisaalta olisi kiva lisä.Käyttöönottoon on hyvä varata n tunti kaikkine säätöineen",4,https://www.verkkokauppa.com/fi/product/867091/Xplora-X6-Play-kellopuhelin-sininen/reviews?page=2,fi,positiivinen
Ohjelmiston huijaus,"Pääasiansa ajava tuote ja toimii suht moitteetta. Syy miksi kirjoitan tämän arvostelun ja annan 1 tähden on että suurinosa ohjelmiston ja kellon ominaisuuksista on piilotettu maksumuurin taakse.Kellotaulut, hauskat toiminnot, soittoäänet yms on Premium tilauksen takana joka maksaa 3€/kk. Ostat 200€ tuotteen ja suurinosa toiminnoista laitetaan maksumuurin taakse.Törkeää käytäntöä johon en ole ikinä törmännyt ja olen käyttänyt Garminin, Suunnon, Withingsin palveluita.",1,https://www.verkkokauppa.com/fi/product/867091/Xplora-X6-Play-kellopuhelin-sininen/reviews?page=2,fi,negatiivinen
Ihanat värit,Mahtava vaihtoehto tulevalle ekaluokkalaiselle älypuhelimen sijaan. Puhelujen äänenlaatu on hyvä ja gps toimii paremmin kuin isoveljen älypuhelimessa googlen family linkin kautta. Isona plussana mahdollisuus tuunata kello halutun väriseksi erikseen ostettavilla eri värisillä rannekkeilla.,5,https://www.verkkokauppa.com/fi/product/867091/Xplora-X6-Play-kellopuhelin-sininen/reviews?page=2,fi,positiivinen
Softa on luokattoman epäluotettava,Näennäisesti puhelinta pystyy joo etäapilla vanhemmat ohjaamaan mutta yhteys toimii tosi epäluotettavasti. Herätyksiä ei saa läheskään aina onnistuneesti päivitettyä eikä uudelleenkäynnistys jne toimi kuin satunnaisesti. ei voi suositella.,1,https://www.verkkokauppa.com/fi/product/867091/Xplora-X6-Play-kellopuhelin-sininen/reviews?page=2,fi,negatiivinen
Turhake,Airtag tippuu todella helposti tästä pidikkeestä. Tagi irtosi ja katosi ensimmäisellä käyttökerralla avainnipusta. En suosittele hankkimaan.,1,https://www.verkkokauppa.com/fi/product/931957/FoneKit-silikonipidike-avainrenkaalla-Apple-AirTag-musta/reviews?page=1,fi,negatiivinen
Toimii ja toimittaa,"Ei moitittavaa – tekee sen, mitä pitääkin. Ei ole liian löysä, ja tägi pysyy hyvin avaimissa kiinni. Ei ole irronnut kovemmassakaan käytössä. Kokeiltu ravistaa pois silikonimuotista muiden arvostelujen perusteella, mutta ei lähtenyt.",5,https://www.verkkokauppa.com/fi/product/931957/FoneKit-silikonipidike-avainrenkaalla-Apple-AirTag-musta/reviews?page=1,fi,positiivinen
